/Users/irene/Downloads/exam/exam2014/MGr_31_2.txt	60	aver	283	6	5	4	19	33	33	0	5	21	30	10	13	1	3	35	1	12	75	
/Users/irene/Downloads/exam/exam2014/MGr_33_2.txt	65	aver	277	4	5	5	16	30	30	0	10	15	35	6	12	3	3	41	2	8	71	
/Users/irene/Downloads/exam/exam2014/MTsy_13_2.txt	65	aver	273	6	2	6	18	30	30	0	3	21	25	5	17	1	5	41	2	6	69	
/Users/irene/Downloads/exam/exam2014/MTsy_14_2.txt	60	aver	262	6	1	8	14	25	25	0	9	12	26	7	20	3	1	40	3	8	68	
/Users/irene/Downloads/exam/exam2014/MTsy_15_2.txt	60	aver	245	7	0	4	17	24	23	1	5	23	24	9	21	0	0	30	2	6	77	
/Users/irene/Downloads/exam/exam2014/MTsy_17_2.txt	65	aver	307	9	8	6	15	31	31	0	4	30	34	12	26	0	6	35	2	10	102	
/Users/irene/Downloads/exam/exam2014/MTsy_20_2.txt	55	aver	236	6	1	6	11	26	26	0	4	23	27	7	21	1	3	32	3	5	79	
/Users/irene/Downloads/exam/exam2014/MTsy_21_2.txt	65	aver	262	4	6	5	12	31	31	0	6	19	23	3	19	0	4	41	3	11	64	
/Users/irene/Downloads/exam/exam2014/MTsy_22_2.txt	60	aver	254	4	5	4	17	29	29	0	2	27	27	7	12	0	3	34	1	9	73	
/Users/irene/Downloads/exam/exam2014/MTsy_28_2.txt	60	aver	386	6	6	16	19	48	48	0	3	30	33	9	27	0	1	56	2	8	99	
/Users/irene/Downloads/exam/exam2014/MTsy_29_2.txt	55	aver	246	6	1	7	15	24	23	1	4	28	31	6	24	1	1	27	2	8	90	
/Users/irene/Downloads/exam/exam2014/MTsy_30_2.txt	60	aver	289	5	2	11	15	31	31	0	5	37	34	3	26	1	4	38	3	8	101	
/Users/irene/Downloads/exam/exam2014/MTsy_31_2.txt	60	aver	188	3	1	8	12	15	15	0	0	28	34	8	12	1	1	16	2	7	83	
/Users/irene/Downloads/exam/exam2014/MTsy_3_2.txt	60	aver	317	5	4	7	15	31	31	0	5	38	39	3	28	1	2	37	2	11	109	
/Users/irene/Downloads/exam/exam2014/MTsy_40_2.txt	60	aver	264	4	4	8	13	29	29	0	3	23	24	6	22	0	3	30	3	8	75	
